buy_date,sell_date,ticker,regime_at_buy,buy_price,sell_price,profit_pct,exit_reason
2015-05-28,2015-06-15,016360,NEUTRAL,56937.0,54386.1,-4.480214974445442,trailing_stop
2015-02-23,2015-06-16,003410,BULL,3012.0,3491.1,15.90637450199203,trailing_stop
2015-05-29,2015-06-18,051910,NEUTRAL,249500.0,283500.0,13.627254509018035,overshoot_runner
2015-06-11,2015-06-22,004170,NEUTRAL,230000.0,294500.0,28.043478260869563,overshoot_runner
2015-06-15,2015-06-22,033780,NEUTRAL,93700.0,91220.60527519438,-2.646098959237589,trailing_stop
2015-06-11,2015-06-25,004170,NEUTRAL,230000.0,267750.0,16.413043478260867,trailing_stop
2015-06-25,2015-06-26,007070,NEUTRAL,39984.0,39386.0,-1.4955982392957181,overshoot_runner
2015-06-22,2015-06-29,003410,NEUTRAL,3543.0,3330.4199999999996,-6.000000000000011,hard_stop
2015-07-01,2015-07-06,096770,BULL,120534.0,113153.0,-6.123583387260026,hard_stop
2015-05-18,2015-07-07,011170,NEUTRAL,223363.0,261462.6,17.057256573380553,trailing_stop
2015-05-29,2015-07-07,051910,NEUTRAL,249500.0,264341.3255081592,5.948427057378428,trailing_stop
2015-06-16,2015-07-08,028260,NEUTRAL,169000.0,176700.0,4.556213017751479,trailing_stop
2015-06-25,2015-07-08,007070,NEUTRAL,39984.0,45159.0,12.942677070828331,trailing_stop
2015-07-07,2015-07-09,096770,NEUTRAL,111678.0,104977.31999999999,-6.000000000000007,hard_stop
2015-07-07,2015-07-09,138040,NEUTRAL,16150.0,15239.285714285716,-5.639097744360894,hard_stop
2015-07-10,2015-07-13,004170,BEAR,233500.0,205500.0,-11.991434689507495,hard_stop
2015-07-06,2015-07-20,000810,NEUTRAL,289500.0,279964.2857142857,-3.293856402664704,hard_stop
2015-07-10,2015-07-22,028260,BEAR,178000.0,170500.0,-4.213483146067416,trailing_stop
2015-07-10,2015-07-23,010130,BEAR,510000.0,482678.5714285714,-5.3571428571428585,hard_stop
2015-07-10,2015-07-24,068270,BEAR,52762.0,55882.0,5.913346726810962,trailing_stop
2015-07-13,2015-07-27,001040,BULL,271103.0,283832.0,4.695263423864731,trailing_stop
2015-07-20,2015-07-28,004170,BULL,214500.0,201630.0,-6.0,hard_stop
2015-07-22,2015-07-29,138040,NEUTRAL,16000.0,15507.03125,-3.0810546875,trailing_stop
2015-07-24,2015-07-29,006800,BEAR,14941.0,14044.539999999999,-6.000000000000006,hard_stop
2015-07-23,2015-07-30,028260,NEUTRAL,172500.0,169000.0,-2.0289855072463765,trailing_stop
2015-07-27,2015-08-03,010130,BEAR,490000.0,480867.3469387755,-1.8638067471886728,trailing_stop
2015-07-29,2015-08-03,011170,BEAR,240508.0,226077.52,-6.000000000000004,hard_stop
2015-07-28,2015-08-04,068270,BEAR,54288.0,52901.0,-2.5548924255820804,trailing_stop
2015-07-30,2015-08-06,001040,BEAR,275818.0,305521.0,10.769057856992655,overshoot_runner
2015-08-03,2015-08-07,028260,BEAR,168000.0,157920.0,-6.0,hard_stop
2015-08-03,2015-08-07,007070,BEAR,43534.0,51745.0,18.861120044103462,overshoot_runner
2015-08-03,2015-08-10,007070,BEAR,43534.0,52428.0,20.430008728809664,trailing_stop
2015-08-07,2015-08-10,018260,BEAR,278500.0,263714.2857142857,-5.309053603488086,hard_stop
2015-07-30,2015-08-11,001040,BEAR,275818.0,294899.87612846156,6.918285292642816,trailing_stop
2015-08-04,2015-08-11,034730,BEAR,304000.0,295000.0,-2.9605263157894735,trailing_stop
2015-07-30,2015-08-12,138040,BEAR,15750.0,15800.0,0.31746031746031744,trailing_stop
2015-08-10,2015-08-12,000100,BEAR,37432.0,35186.079999999994,-6.000000000000015,hard_stop
2015-08-11,2015-08-12,003410,BEAR,4313.0,4054.22,-6.000000000000004,hard_stop
2015-08-10,2015-08-19,036570,BEAR,212000.0,209950.0,-0.9669811320754716,trailing_stop
2015-08-11,2015-08-19,018260,BEAR,258000.0,256946.63621262458,-0.4082805377424107,trailing_stop
2015-08-13,2015-08-19,068270,BEAR,56369.0,53159.75,-5.69328886444677,hard_stop
2015-08-13,2015-08-19,003410,BEAR,4334.0,4073.9599999999996,-6.00000000000001,hard_stop
2015-08-13,2015-08-20,000100,BEAR,34612.0,33693.0,-2.6551485034092224,trailing_stop
2015-08-19,2015-08-21,002790,BEAR,167115.0,156139.0,-6.567932262214643,hard_stop
2015-08-19,2015-08-31,001040,BEAR,255544.0,266057.0,4.113968631625082,trailing_stop
2015-09-08,2015-09-15,007070,BEAR,48495.0,52406.75,8.066295494380864,trailing_stop
2015-09-08,2015-09-17,015760,BEAR,46300.0,47875.161987041036,3.402077725790574,trailing_stop
2015-09-15,2015-09-23,004170,BEAR,241000.0,235796.90278601067,-2.158961499580634,trailing_stop
2015-09-16,2015-09-25,007070,BEAR,52343.0,51838.649999999994,-0.9635481344210417,trailing_stop
2015-09-10,2015-09-30,033780,BEAR,107500.0,111500.0,3.7209302325581395,overshoot_runner
2015-09-23,2015-09-30,023530,BEAR,263132.0,253505.0,-3.658620008208808,trailing_stop
2015-09-10,2015-10-07,033780,BEAR,107500.0,108887.04318936876,1.2902727342965243,trailing_stop
2015-10-01,2015-10-07,007070,BEAR,52001.0,48880.939999999995,-6.00000000000001,hard_stop
2015-10-05,2015-10-08,018260,BEAR,281000.0,294000.0,4.6263345195729535,overshoot_runner
2015-10-02,2015-10-12,023530,BEAR,249379.0,245711.0,-1.4708536003432526,trailing_stop
2015-10-13,2015-10-16,023530,BEAR,245712.0,233235.9642857143,-5.0775036279407235,hard_stop
2015-10-08,2015-10-22,007070,BEAR,47041.0,47639.0,1.271231478922642,trailing_stop
2015-10-14,2015-10-22,033780,BEAR,110000.0,109851.78571428571,-0.13474025974026352,trailing_stop
2015-10-22,2015-10-28,005380,BEAR,162000.0,155410.7142857143,-4.067460317460315,hard_stop
2015-10-05,2015-10-30,018260,BEAR,281000.0,270125.0,-3.8701067615658364,hard_stop
2015-10-16,2015-10-30,030200,BULL,30400.0,29488.0,-3.0,hard_stop
2015-10-30,2015-11-03,017670,BULL,41581.0,40240.642857142855,-3.223484627250776,hard_stop
2015-10-22,2015-11-09,023530,BEAR,220957.0,208186.32142857145,-5.77971214825896,hard_stop
2015-10-08,2015-11-10,000270,BEAR,52500.0,58100.0,10.666666666666668,overshoot_runner
2015-10-28,2015-11-10,012330,BULL,240500.0,255000.0,6.029106029106029,overshoot_runner
2015-10-08,2015-11-11,000270,BEAR,52500.0,57213.91836734694,8.978892128279883,trailing_stop
2015-11-09,2015-11-11,055550,BULL,44000.0,42467.857142857145,-3.4821428571428523,hard_stop
2015-10-28,2015-11-13,012330,BULL,240500.0,248500.0,3.3264033264033266,trailing_stop
2015-10-30,2015-11-13,003550,BULL,62348.0,62820.0,0.7570411240136011,trailing_stop
2015-11-11,2015-11-19,009150,BEAR,63900.0,70400.0,10.172143974960877,overshoot_runner
2015-11-18,2015-11-19,010950,BEAR,70300.0,74500.0,5.974395448079658,overshoot_runner
2015-11-18,2015-11-27,005380,BEAR,158000.0,151464.2857142857,-4.136528028933094,hard_stop
2015-11-03,2015-11-30,030200,BULL,29250.0,29950.0,2.3931623931623935,overshoot_runner
2015-11-11,2015-11-30,009150,BEAR,63900.0,69665.68298680976,9.022978070124815,trailing_stop
2015-11-11,2015-11-30,015760,BEAR,50700.0,49658.42490842491,-2.054388740779271,trailing_stop
2015-11-18,2015-11-30,010950,BEAR,70300.0,74787.0,6.382645803698435,trailing_stop
2015-11-03,2015-12-01,030200,BULL,29250.0,30192.078754578753,3.2207820669359095,trailing_stop
2015-11-27,2015-12-04,161390,NEUTRAL,46650.0,46653.85086510488,0.008254801939728336,trailing_stop
2015-11-30,2015-12-07,055550,BEAR,41450.0,40691.5,-1.8299155609167672,trailing_stop
2015-11-30,2015-12-07,000270,BEAR,52500.0,54600.0,4.0,trailing_stop
2015-11-30,2015-12-07,000810,BEAR,306500.0,305065.0,-0.468189233278956,trailing_stop
2015-12-01,2015-12-08,000100,NEUTRAL,38136.0,36835.015103838894,-3.411435116847876,trailing_stop
2015-12-07,2015-12-10,066570,BEAR,52400.0,49957.14285714286,-4.661941112322782,hard_stop
2015-12-04,2015-12-11,004170,BEAR,241000.0,234526.37818612924,-2.686150130236831,trailing_stop
2015-12-07,2015-12-14,161390,BEAR,45600.0,46721.671365914786,2.4598056270061104,trailing_stop
2015-12-07,2015-12-14,009150,BEAR,66600.0,69400.0,4.2042042042042045,trailing_stop
2015-12-08,2015-12-16,032830,BEAR,103500.0,108500.0,4.830917874396135,overshoot_runner
2015-12-08,2015-12-21,032830,BEAR,103500.0,106700.0,3.0917874396135265,trailing_stop
2015-12-16,2015-12-24,068270,BEAR,55536.0,55467.0,-0.12424373379429558,trailing_stop
2015-12-16,2015-12-24,004170,BEAR,237000.0,242015.0,2.1160337552742616,trailing_stop
2015-12-16,2015-12-24,003550,BEAR,67921.0,69182.34,1.8570692422078539,trailing_stop
2015-12-21,2015-12-24,051910,BEAR,332000.0,338000.0,1.8072289156626504,overshoot_runner
2015-12-21,2015-12-28,051910,BEAR,332000.0,333195.0,0.35993975903614456,trailing_stop
2015-12-16,2015-12-29,034020,BEAR,16869.0,16791.0,-0.4623866263560377,trailing_stop
2015-12-24,2015-12-29,161390,BEAR,48300.0,46023.21428571428,-4.7138420585625616,hard_stop
2015-12-24,2015-12-30,035420,BEAR,129583.0,131786.0,1.7000686818486994,overshoot_runner
2015-12-24,2016-01-04,035420,BEAR,129583.0,129773.39,0.1469251367849173,trailing_stop
2015-12-24,2016-01-04,009150,BEAR,64400.0,62662.0,-2.698757763975155,trailing_stop
2015-12-28,2016-01-04,096770,BEAR,129389.0,126799.6323246732,-2.001227055875533,trailing_stop
2015-12-29,2016-01-04,012330,BEAR,247500.0,237107.14285714284,-4.199134199134206,hard_stop
2015-12-29,2016-01-05,066570,BEAR,52400.0,52100.0,-0.5725190839694656,trailing_stop
2016-01-05,2016-01-08,034020,BEAR,14689.0,13807.66,-6.000000000000001,hard_stop
2016-01-04,2016-01-11,010950,BEAR,78000.0,76746.43772893773,-1.6071311167465,trailing_stop
2016-01-04,2016-01-11,161390,BEAR,46000.0,44750.0,-2.717391304347826,trailing_stop
2016-01-04,2016-01-11,003550,BEAR,65465.0,63292.0,-3.3193309401970517,trailing_stop
2016-01-04,2016-01-11,006400,BEAR,110141.0,109162.0,-0.8888606422676387,trailing_stop
2016-01-22,2016-01-26,051910,BEAR,303500.0,286196.4285714286,-5.701341492115789,hard_stop
2016-01-25,2016-01-26,068270,BEAR,80804.0,80019.0,-0.9714865600712836,overshoot_runner
2016-01-25,2016-01-28,035420,BEAR,134791.0,127602.25,-5.3332566714394884,hard_stop
2016-01-25,2016-02-03,068270,BEAR,80804.0,82799.15,2.469122815702186,trailing_stop
2016-02-02,2016-02-04,010950,BEAR,79700.0,83000.0,4.1405269761606025,overshoot_runner
2016-02-02,2016-02-11,010950,BEAR,79700.0,81158.89944434486,1.8304886378229122,trailing_stop
2016-02-02,2016-02-11,035420,BEAR,120170.0,116520.8199027568,-3.0366814489832703,trailing_stop
2016-02-05,2016-02-16,012330,BEAR,246000.0,246920.368757259,0.37413364116220055,trailing_stop
2016-02-02,2016-02-18,066570,BEAR,56900.0,60300.0,5.975395430579964,overshoot_runner
2016-02-12,2016-02-19,000100,BEAR,39899.0,39644.45,-0.637985914433953,trailing_stop
2016-02-12,2016-02-24,068270,BEAR,71381.0,71339.3,-0.058418906992052634,trailing_stop
2016-02-22,2016-02-25,036570,BEAR,240000.0,227839.2857142857,-5.066964285714287,hard_stop
2016-02-24,2016-03-02,000100,BEAR,37644.0,36630.1,-2.6933907129954346,trailing_stop
2016-02-02,2016-03-03,066570,BEAR,56900.0,63552.585990459454,11.69171527321521,trailing_stop
2016-02-12,2016-03-04,035420,BEAR,111357.0,122774.0,10.252610971919143,overshoot_runner
2016-02-22,2016-03-04,010950,BEAR,79200.0,84200.0,6.313131313131313,overshoot_runner
2016-02-25,2016-03-07,068270,BEAR,70667.0,75272.3,6.5169032221546175,trailing_stop
2016-02-12,2016-03-08,035420,BEAR,111357.0,117766.0,5.7553633808382045,trailing_stop
2016-03-04,2016-03-31,000810,BEAR,306000.0,290732.14285714284,-4.989495798319333,hard_stop
2016-03-09,2016-04-01,012330,BEAR,252500.0,242482.14285714287,-3.9674681753889627,hard_stop
2016-02-22,2016-04-05,010950,BEAR,79200.0,92700.0,17.045454545454543,trailing_stop
2016-03-09,2016-04-05,068270,BEAR,72524.0,84945.0,17.12674425017925,overshoot_runner
2016-04-01,2016-04-06,009540,BULL,94929.0,89233.26,-6.000000000000005,hard_stop
2016-03-03,2016-04-11,000100,BEAR,39828.0,41310.0,3.7210003012955712,overshoot_runner
2016-03-09,2016-04-11,068270,BEAR,72524.0,78377.40000000001,8.070983398599097,trailing_stop
2016-03-31,2016-04-12,036570,BULL,253500.0,242250.0,-4.437869822485207,hard_stop
2016-04-11,2016-04-18,096770,NEUTRAL,167271.0,158908.0,-4.999671192256876,hard_stop
2016-04-12,2016-04-27,035420,BULL,134190.0,129126.21428571429,-3.773593944620098,hard_stop
2016-04-18,2016-04-28,003410,BULL,4161.0,4313.0,3.65296803652968,overshoot_runner
2016-04-18,2016-05-02,003410,BULL,4161.0,4326.980911182065,3.9889668633036535,trailing_stop
2016-04-27,2016-05-04,010950,BULL,88400.0,84242.85714285714,-4.7026502908855825,hard_stop
2016-04-05,2016-05-09,023530,BEAR,233335.0,233793.0,0.19628431225491247,trailing_stop
2016-05-02,2016-05-13,032830,BULL,108000.0,103285.71428571429,-4.365079365079361,hard_stop
2016-03-03,2016-05-19,000100,BEAR,39828.0,41377.0,3.889223661745506,trailing_stop
2016-04-06,2016-05-19,161390,BULL,50700.0,52100.0,2.7613412228796843,trailing_stop
2016-05-04,2016-05-19,003490,BULL,17801.0,17373.0,-2.4043593056569854,trailing_stop
2016-05-09,2016-05-19,034020,NEUTRAL,18055.0,18164.111136606403,0.6043264281717159,trailing_stop
2016-05-13,2016-05-20,105560,NEUTRAL,33250.0,33319.5,0.20902255639097747,trailing_stop
2016-05-19,2016-05-31,035420,BEAR,140399.0,144204.0,2.710133263057429,overshoot_runner
2016-05-20,2016-05-31,086790,BEAR,24150.0,25850.0,7.039337474120083,overshoot_runner
2016-05-19,2016-06-01,035420,BEAR,140399.0,134755.14285714287,-4.019869901393265,hard_stop
2016-05-19,2016-06-02,004020,BEAR,51200.0,48128.0,-6.0,hard_stop
2016-05-19,2016-06-16,005490,BEAR,204000.0,208500.0,2.2058823529411766,trailing_stop
2016-05-19,2016-06-16,033780,BEAR,126000.0,126000.0,0.0,trailing_stop
2016-05-20,2016-06-16,086790,BEAR,24150.0,23750.0,-1.6563146997929608,trailing_stop
2016-06-01,2016-06-16,000100,BULL,44905.0,44479.0,-0.9486694132056563,trailing_stop
2016-06-02,2016-06-17,012330,NEUTRAL,255000.0,258020.0,1.184313725490196,trailing_stop
2016-06-23,2016-06-24,002790,BULL,163124.0,156282.60714285716,-4.1939830173014645,hard_stop
2016-06-23,2016-06-24,015760,BULL,58500.0,56614.28571428572,-3.223443223443218,hard_stop
2016-06-23,2016-06-27,006400,BULL,107693.0,99860.0,-7.273453242086301,hard_stop
2016-06-23,2016-06-30,033780,BULL,126000.0,136500.0,8.333333333333332,overshoot_runner
2016-06-28,2016-07-06,006400,BEAR,99371.0,104936.42684197892,5.600654961687932,trailing_stop
2016-06-28,2016-07-06,005930,BEAR,27980.0,28691.63,2.543352394567552,trailing_stop
2016-06-28,2016-07-06,009540,BEAR,94929.0,93514.77992650146,-1.48976611309351,trailing_stop
2016-06-23,2016-07-07,033780,BULL,126000.0,131000.0,3.968253968253968,trailing_stop
2016-07-07,2016-07-08,010130,NEUTRAL,537000.0,534000.0,-0.5586592178770949,overshoot_runner
2016-07-07,2016-07-15,035420,NEUTRAL,150813.0,144354.42857142858,-4.282503118810328,hard_stop
2016-07-15,2016-07-22,000660,BULL,32700.0,31221.42857142857,-4.521625163827006,hard_stop
2016-07-07,2016-07-25,010130,NEUTRAL,537000.0,514392.8571428571,-4.2098962490024014,hard_stop
2016-06-23,2016-07-27,000100,BULL,42720.0,40763.57142857143,-4.579654895666134,hard_stop
2016-07-25,2016-08-01,035420,BULL,142201.0,136621.9642857143,-3.923344923232404,hard_stop
2016-07-22,2016-08-02,003410,BULL,4174.0,3938.8214285714284,-5.634369224450684,hard_stop
2016-07-27,2016-08-19,010130,BULL,512000.0,491964.28571428574,-3.9132254464285663,hard_stop
2016-08-19,2016-08-29,006800,BULL,8166.0,7796.0,-4.530982120989469,hard_stop
2016-08-01,2016-09-01,000100,BULL,42368.0,40336.142857142855,-4.7957353258524,hard_stop
2016-08-29,2016-09-01,006400,BULL,115036.0,109162.0,-5.1062276157029105,hard_stop
2016-07-06,2016-09-09,017670,BEAR,37095.0,38216.0,3.021970615985982,trailing_stop
2016-09-01,2016-09-09,000660,BULL,36100.0,38950.0,7.894736842105263,overshoot_runner
2016-07-06,2016-09-12,012330,BEAR,247500.0,278365.8008658009,12.471030652848839,trailing_stop
2016-08-02,2016-09-12,035420,BULL,142802.0,167236.0,17.110404616181846,trailing_stop
2016-09-19,2016-10-07,028260,NEUTRAL,144500.0,165500.0,14.53287197231834,overshoot_runner
2016-09-19,2016-10-11,068270,NEUTRAL,76449.0,75011.82337244437,-1.8799155352661634,trailing_stop
2016-09-19,2016-10-11,028260,NEUTRAL,144500.0,157723.18339100346,9.150991966092361,trailing_stop
2016-10-11,2016-10-19,012330,NEUTRAL,274500.0,262232.14285714284,-4.469164715066361,hard_stop
2016-09-01,2016-10-21,000660,BULL,36100.0,39500.0,9.418282548476455,trailing_stop
2016-10-11,2016-10-24,034020,NEUTRAL,19432.0,21116.0,8.666117743927543,overshoot_runner
2016-10-21,2016-10-28,036570,NEUTRAL,278000.0,266000.0,-4.316546762589928,hard_stop
2016-09-01,2016-10-31,006800,BULL,7737.0,7543.0,-2.507431821119297,trailing_stop
2016-09-19,2016-10-31,009150,NEUTRAL,48750.0,48200.0,-1.1282051282051282,trailing_stop
2016-10-11,2016-10-31,034020,NEUTRAL,19432.0,20425.0,5.1101276245368465,trailing_stop
2016-10-19,2016-11-02,003490,BULL,19050.0,19126.916010498688,0.4037585852949484,trailing_stop
2016-10-28,2016-11-07,161390,NEUTRAL,56300.0,56260.0,-0.07104795737122557,trailing_stop
2016-11-07,2016-11-08,032830,BEAR,108000.0,104250.0,-3.4722222222222223,hard_stop
2016-11-07,2016-11-09,018260,BEAR,150000.0,143410.7142857143,-4.39285714285714,hard_stop
2016-11-07,2016-11-09,005490,BEAR,244000.0,235964.2857142857,-3.293325526932086,hard_stop
2016-11-07,2016-11-09,055550,BEAR,43400.0,42044.642857142855,-3.1229427254772926,hard_stop
2016-11-08,2016-11-09,086790,BEAR,32700.0,31521.428571428572,-3.604193971166445,hard_stop
2016-11-07,2016-11-11,024110,BEAR,13000.0,13600.0,4.615384615384616,overshoot_runner
2016-11-07,2016-11-14,024110,BEAR,13000.0,13386.0,2.9692307692307693,trailing_stop
2016-11-09,2016-11-14,032830,BEAR,104500.0,115000.0,10.047846889952153,overshoot_runner
2016-11-09,2016-11-14,011170,BEAR,277179.0,305755.0,10.309583337843055,overshoot_runner
